index,filename,function_name,smell,name_smell,message
11,F:\projects\awslabsamazon-sagemaker-examples\advanced_functionality\multi_model_linear_learner_home_value\sklearn_preprocessor.py,input_fn,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
12,F:\projects\awslabsamazon-sagemaker-examples\advanced_functionality\scikit_bring_your_own\container\decision_trees\predictor.py,transformation,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
13,F:\projects\awslabsamazon-sagemaker-examples\autopilot\custom-feature-selection\sklearn_feature_selection.py,input_fn,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
14,F:\projects\awslabsamazon-sagemaker-examples\aws_marketplace\creating_marketplace_products\algorithms\container\decision_trees\predictor.py,transformation,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
15,F:\projects\awslabsamazon-sagemaker-examples\aws_sagemaker_studio\sagemaker_studio_image_build\xgboost_bring_your_own\xgboost\predictor.py,transformation,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
16,F:\projects\awslabsamazon-sagemaker-examples\aws_sagemaker_studio\sagemaker_studio_image_build\xgboost_bring_your_own\xgboost\predictor.py,transformation,1,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
17,F:\projects\awslabsamazon-sagemaker-examples\end_to_end\music_recommendation\code\demo_helpers.py,get_data,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
18,F:\projects\awslabsamazon-sagemaker-examples\ground_truth_labeling_jobs\video_annotations_quality_assessment\plotting_funcs.py,create_annot_frame,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
19,F:\projects\awslabsamazon-sagemaker-examples\hyperparameter_tuning\rapids_bring_your_own\code\workflows\MLWorkflowSingleCPU.py,score,1,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
20,F:\projects\awslabsamazon-sagemaker-examples\inference\nlp\realtime\byoc\container\mme_catboost\model_handler.py,handle,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
21,F:\projects\awslabsamazon-sagemaker-examples\inference\structured\realtime\triton\multi-model\xgboost_ensemble_python-fil-backend\model_cpu_repository\preprocessing\1\model.py,execute,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
22,F:\projects\awslabsamazon-sagemaker-examples\inference\structured\realtime\triton\multi-model\xgboost_ensemble_python-fil-backend\model_cpu_repository\preprocessing\1\model.py,execute,1,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
23,F:\projects\awslabsamazon-sagemaker-examples\inference\structured\realtime\triton\multi-model\xgboost_ensemble_python-fil-backend\model_gpu_repository\preprocessinggpu\1\model.py,execute,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
24,F:\projects\awslabsamazon-sagemaker-examples\inference\structured\realtime\triton\multi-model\xgboost_ensemble_python-fil-backend\model_gpu_repository\preprocessinggpu\1\model.py,execute,1,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
25,F:\projects\awslabsamazon-sagemaker-examples\introduction_to_applying_machine_learning\churn_prediction_multimodality_of_text_and_tabular\containers\autogluon_multimodal_ensemble\inference.py,transform_fn,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
26,F:\projects\awslabsamazon-sagemaker-examples\introduction_to_applying_machine_learning\churn_prediction_multimodality_of_text_and_tabular\containers\autogluon_multimodal_ensemble\train.py,run_with_args,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
27,F:\projects\awslabsamazon-sagemaker-examples\introduction_to_applying_machine_learning\churn_prediction_multimodality_of_text_and_tabular\containers\autogluon_multimodal_fusion\inference.py,transform_fn,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
28,F:\projects\awslabsamazon-sagemaker-examples\introduction_to_applying_machine_learning\churn_prediction_multimodality_of_text_and_tabular\containers\autogluon_multimodal_fusion\train.py,run_with_args,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
29,F:\projects\awslabsamazon-sagemaker-examples\introduction_to_applying_machine_learning\deep_demand_forecasting\lstnet\monitor.py,multivar_df,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
30,F:\projects\awslabsamazon-sagemaker-examples\introduction_to_applying_machine_learning\deep_demand_forecasting\prophet\data.py,load_train_and_validation_datasets,1,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
31,F:\projects\awslabsamazon-sagemaker-examples\introduction_to_applying_machine_learning\fraud_detection_using_graph_neural_networks\baselines\utils.py,get_data,2,merge_api_parameter_not_explicitly_set,merge not explicit
32,F:\projects\awslabsamazon-sagemaker-examples\introduction_to_applying_machine_learning\fraud_detection_using_graph_neural_networks\baselines\utils.py,get_data,4,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
33,F:\projects\awslabsamazon-sagemaker-examples\introduction_to_applying_machine_learning\fraud_detection_using_graph_neural_networks\data-generation\generate_data.py,gen_fraud_data,3,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
34,F:\projects\awslabsamazon-sagemaker-examples\introduction_to_applying_machine_learning\fraud_detection_using_graph_neural_networks\data-preprocessing\graph_data_preprocessor.py,load_data,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
35,F:\projects\awslabsamazon-sagemaker-examples\introduction_to_applying_machine_learning\fraud_detection_using_graph_neural_networks\sagemaker_graph_fraud_detection\dgl_fraud_detection\data.py,get_labels,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
36,F:\projects\awslabsamazon-sagemaker-examples\introduction_to_applying_machine_learning\fraud_detection_using_graph_neural_networks\sagemaker_graph_fraud_detection\dgl_fraud_detection\utils.py,get_metrics,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
37,F:\projects\awslabsamazon-sagemaker-examples\introduction_to_applying_machine_learning\gluon_recommender_system\recommender.py,prepare_train_data,1,merge_api_parameter_not_explicitly_set,merge not explicit
38,F:\projects\awslabsamazon-sagemaker-examples\introduction_to_applying_machine_learning\gluon_recommender_system\recommender.py,prepare_train_data,5,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
39,F:\projects\awslabsamazon-sagemaker-examples\introduction_to_applying_machine_learning\gluon_recommender_system\recommender.py,model_fn,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
40,F:\projects\awslabsamazon-sagemaker-examples\introduction_to_applying_machine_learning\gluon_recommender_system\recommender.py,transform_fn,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
41,F:\projects\awslabsamazon-sagemaker-examples\introduction_to_applying_machine_learning\identify_key_insights_from_textual_document\containers\entity_recognition\finetuning\training.py,get_tokens_and_ner_tags,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
42,F:\projects\awslabsamazon-sagemaker-examples\reinforcement_learning\testrunner.py,print_notebook_executions,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
43,F:\projects\awslabsamazon-sagemaker-examples\reinforcement_learning\bandits_recsys_movielens_testbed\src\io_utils.py,get_iterator,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
44,F:\projects\awslabsamazon-sagemaker-examples\reinforcement_learning\bandits_statlog_vw_customEnv\sim_app\sim_app_utils.py,evaluate_historical_data,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
45,F:\projects\awslabsamazon-sagemaker-examples\reinforcement_learning\bandits_statlog_vw_customEnv\src\io_utils.py,get_iterator,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
46,F:\projects\awslabsamazon-sagemaker-examples\reinforcement_learning\common\env_utils.py,collect_rollouts_with_given_action_probs,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
47,F:\projects\awslabsamazon-sagemaker-examples\r_examples\rsconnect_streamlit\breast-cancer-streamlit-app\app.py,load_data,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
48,F:\projects\awslabsamazon-sagemaker-examples\sagemaker-clarify\clarify-explainability-inference-pipelines\inference\sklearn\inference.py,input_fn,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
49,F:\projects\awslabsamazon-sagemaker-examples\sagemaker-clarify\clarify-explainability-inference-pipelines\inference\sklearn\inference.py,predict_fn,1,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
50,F:\projects\awslabsamazon-sagemaker-examples\sagemaker-clarify\clarify-explainability-inference-pipelines\training\train_xgboost.py,main,4,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
51,F:\projects\awslabsamazon-sagemaker-examples\sagemaker-clarify\clarify-explainability-inference-pipelines\training\train_xgboost.py,main,4,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
52,F:\projects\awslabsamazon-sagemaker-examples\sagemaker-clarify\online_explainability\natural_language_processing\code\inference.py,input_fn,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
53,F:\projects\awslabsamazon-sagemaker-examples\sagemaker-clarify\text_explainability\code\inference.py,input_fn,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
